gnyap,"Открытое акционерное общество ""Газпромнефть-Ярославль""","ОАО ""Газпромнефть-Ярославль""","Public Joint-Stock Company ""Gazpromneft'-YAroslavl'""",,RUB,,RU000A0JQ1T8,93230682,stock_shares,preferred_share,0.0,0.0
PHOR,ФосАгро ПАО ао,ФосАгро ао,PhosAgro ao,2.5,SUR,2011-07-18,RU000A0JRKT8,129500000,stock_shares,common_share,0.0,0.0
AMEZ, Ашинский метзавод ПАО ао,АшинскийМЗ,Ashinckiy metzavod PAO,1.0,SUR,2008-08-28,RU000A0B88G6,498454822,stock_shares,common_share,0.0,0.0
SVAV,"ПАО ""СОЛЛЕРС Авто"" ао",СОЛЛЕРС,Sollers Avto,12.5,SUR,2005-04-22,RU0006914488,34270159,stock_shares,common_share,0.0,0.0
ISRG-RM,"Intuitive Surgical, Inc.",Intuitive,"Intuitive Surgical, Inc.",0.001,USD,2021-05-04,US46120E6023,357236861,stock_shares,common_share,0.0,0.0
brog,"Акционерное общество ""Газпром газораспределение Брянск""","АО ""Газпром газораспределение Брянск""","Joint-Stock Company ""Gazprom gazoraspredelenie Bryansk""",0.5,RUB,,RU0009121131,109935,stock_shares,common_share,0.0,0.0
zent,Банк ЗЕНИТ (публичное акционерное общество),ПАО Банк ЗЕНИТ,Bank ZENIT (Public Joint Stock Company),1.0,RUB,,RU000A0JPCR3,19545000000,stock_shares,common_share,0.0,0.0
PLZL,Полюс ПАО ао,Полюс,Polus,1.0,SUR,2006-05-12,RU000A0JNAA8,136069400,stock_shares,common_share,0.0,0.0
ABRD,Абрау-Дюрсо ПАО ао,АбрауДюрсо,Abrau-Durso ao,1.0,SUR,2012-10-02,RU000A0JS5T7,98000184,stock_shares,common_share,0.0,0.0
SELGP,"ПАО ""Селигдар"" ап",Селигдар-п,Seligdar ap,1.0,SUR,2012-05-11,RU000A0JS2J5,150000000,stock_shares,preferred_share,0.0,0.0
QCOM-RM,QUALCOMM Incorporated,QUALCOMM,QUALCOMM Incorporated,1.0E-4,USD,2020-11-02,US7475251036,1128000000,stock_shares,common_share,0.0,0.0
mtpvp,"Открытое акционерное общество ""Ванинский морской торговый порт""","ОАО ""Порт Ванино""","Public Joint Stock Company ""Vanino Commercial Sea Port""",1.0,RUB,,RU000A0JQGK7,33725,stock_shares,preferred_share,0.0,0.0
stkgp,"Акционерное общество ""Газпром газораспределение Ставрополь""","АО ""Газпром газораспределение Ставрополь""","Joint-Stock Company ""Gazprom Gazoraspredelenie Stavropol""",5.0,RUB,,RU000A0JPHG5,18650,stock_shares,preferred_share,0.0,0.0
btst,"Открытое акционерное общество ""Бамтоннельстрой""","ОАО ""Бамтоннельстрой""",Bamtonnelstroy Open Joint Stock Company,0.5,RUB,,RU000A0JNM24,98688,stock_shares,common_share,0.0,0.0
WST-RM,West Pharmaceutical Serv OS,WestPharma,West Pharmaceutical Serv OS,0.25,USD,2021-09-01,US9553061055,73979087,stock_shares,common_share,0.0,0.0
ASSB,"""Астраханская ЭСК"" ПАО",АстрЭнСб,Astrakhan Energo Sbyt,0.007,SUR,2005-09-16,RU000A0D8MM8,773900078,stock_shares,common_share,0.0,0.0
SYF-RM,Synchrony Financial ORD SHS,Synchrony,Synchrony Financial ORD SHS,0.001,USD,2021-10-01,US87165B1035,569699116,stock_shares,common_share,0.0,0.0
orgz,"Акционерное общество ""Газпром газораспределение Орел""","АО ""Газпром газораспределение Орел""","Joint-Stock Company ""Gazprom gazoraspredelenie Orel""",1.0,RUB,,RU0002614702,37949,stock_shares,common_share,0.0,0.0
SCCO-RM,Southern Copper Corporation,SCC,Southern Copper Corporation,0.01,USD,2021-06-01,US84265V1052,773081269,stock_shares,common_share,0.0,0.0
VRSB,ТНС энерго Воронеж ПАО ао,ТНСэнВорон,TNS energo Voroneg ao,0.4,SUR,2005-10-14,RU000A0DPG67,56151024,stock_shares,common_share,0.0,0.0
sarnp,"Открытое акционерное общество ""Саратовнефтепродукт""","ОАО ""Саратовнефтепродукт""","Public Joint-Stock Company ""Saratovnefteprodukt""",0.25,RUB,,RU0006941713,673196,stock_shares,preferred_share,0.0,0.0
metp,"Открытое акционерное общество по стоительству метрополитена в городе Санкт-Петербурге ""Метрострой""","ОАО ""Метрострой""","Public Joint-Stock Company po stoitelstvu metropolitena v gorode Sankt-Peterburge ""Metrostroj""",0.5,RUB,,RU000A0JP690,221316,stock_shares,common_share,0.0,0.0
BANE,Башнефть АНК ао,Башнефт ао,Bashneft ANK ao,1.0,SUR,2011-11-18,RU0007976957,147846489,stock_shares,common_share,0.0,0.0
HRTX-RM,Heron Therapeutics Ord Shs,HeronTx,Heron Therapeutics Ord Shs,0.01,USD,2021-09-01,US4277461020,101909490,stock_shares,common_share,0.0,0.0
BBWI-RM,"Bath & Body Works, Inc ORD SHS",Bath&BodyW,"Bath & Body Works, Inc ORD SHS",0.5,USD,2021-10-01,US0708301041,264372947,stock_shares,common_share,0.0,0.0
IPG-RM,Interpublic Group ofComp ORDSH,Interpubl,Interpublic Group ofComp ORDSH,0.1,USD,2021-10-01,US4606901001,393620225,stock_shares,common_share,0.0,0.0
AJG-RM,Arthur J Gallagher ORD SHS,ArthurJGal,Arthur J Gallagher ORD SHS,1.0,USD,2021-11-01,US3635761097,206750000,stock_shares,common_share,0.0,0.0
CFG-RM,Citizens Financial Group ORDSH,CitizFinGr,Citizens Financial Group ORDSH,0.01,USD,2021-10-01,US1746101054,426083147,stock_shares,common_share,0.0,0.0
MAR-RM,Marriott Int ORD SHS CLA,Marriott A,Marriott Int ORD SHS CLA,0.01,USD,2021-10-01,US5719032022,325656362,stock_shares,common_share,0.0,0.0
HBAN-RM,Huntington Bancshares Ord Shs,Huntington,Huntington Bancshares Ord Shs,0.01,USD,2021-09-01,US4461501045,1476557426,stock_shares,common_share,0.0,0.0
VNT-RM,Vontier Corporation,Vontier,Vontier Corporation,1.0E-4,USD,2021-05-04,US9288811014,168925097,stock_shares,common_share,0.0,0.0
OXY-RM,Occidental Petroleum Corp,Occidental,Occidental Petroleum Corp,0.2,USD,2021-04-01,US6745991058,933734637,stock_shares,common_share,0.0,0.0
RUGR,Русгрэйн Холдинг ПАО ао,Русгрэйн,Rusgrain Holding ao,1.0,SUR,2010-08-13,RU000A0JPNP4,42984000,stock_shares,common_share,0.0,0.0
ANTM-RM,Anthem Inc.,Anthem,Anthem Inc.,0.01,USD,2021-05-04,US0367521038,243815480,stock_shares,common_share,0.0,0.0
BLL-RM,Ball Corporation ORD SHS,Ball Corp,Ball Corporation ORD SHS,,SUR,2021-11-01,US0584981064,326610304,stock_shares,common_share,0.0,0.0
svfr,"Открытое акционерное общество ""Совфрахт""","ОАО ""Совфрахт""","Public Joint-Stock Company ""Sovfraxt""",30.0,RUB,,RU000A0JPG79,265320,stock_shares,common_share,0.0,0.0
STT-RM,State Street Corporation,StatStreet,State Street Corporation,1.0,USD,2021-07-01,US8574771031,343503114,stock_shares,common_share,0.0,0.0
VLHZ,Владимирский химич.з-д(ПАО) ао,ВХЗ-ао,VHZ,20.0,SUR,2006-07-12,RU0007984761,5005605,stock_shares,common_share,0.0,0.0
APD-RM,Air Products and Chemicals Ord,AirProduct,Air Products and Chemicals Ord,1.0,USD,2021-09-01,US0091581068,221364660,stock_shares,common_share,0.0,0.0
CBOM,"""МКБ"" ПАО ао",МКБ ао,MKB ao,1.0,SUR,2015-06-22,RU000A0JUG31,33429709866,stock_shares,common_share,0.0,0.0
MTSS,Мобильные ТелеСистемы ПАО ао,МТС-ао,MTS,0.1,SUR,2004-02-11,RU0007775219,1998381575,stock_shares,common_share,0.0,0.0
MMC-RM,Marsh & McLennan ORD SHS,MarshMcLen,Marsh & McLennan ORD SHS,1.0,USD,2021-11-01,US5717481023,504895367,stock_shares,common_share,0.0,0.0
AXP-RM,American Express Company,AmExpress,American Express Company,0.2,USD,2021-07-01,US0258161092,794433076,stock_shares,common_share,0.0,0.0
hmtzp,"публичное акционерное общество ""Химико-металлургический завод""","ПАО ""ХМЗ""","Public joint-stock company ""Chemical-metallurgical plant""",1.0,RUB,,RU000A0DJ9Z3,262872,stock_shares,preferred_share,0.0,0.0
HLT-RM,Hilton Worldwide Hold ORD SHS,HiltonWrld,Hilton Worldwide Hold ORD SHS,0.01,USD,2021-10-01,US43300A2033,278686003,stock_shares,common_share,0.0,0.0
TNSE,"ПАО ГК ""ТНС энерго"" ао",ТНСэнрг ао,"PAO GK ""TNS energo"" ao",1.0,SUR,2015-06-17,RU000A0JUCQ5,13668239,stock_shares,common_share,0.0,0.0
SCHW-RM,The Charles Schwab Corporation,ChrlSchwab,The Charles Schwab Corporation,0.01,USD,2021-07-01,US8085131055,1808708881,stock_shares,common_share,0.0,0.0
SVET,Светофор Групп ао,Светофор,Svetofor Group,1.0,SUR,2021-01-15,RU000A100592,22333500,stock_shares,common_share,0.0,0.0
HIMC,Химпром ПАО ао,Химпром ао,Himprom ao,1.0,SUR,2011-12-14,RU0009098990,688894206,stock_shares,common_share,0.0,0.0
SPLK-RM,Splunk Inc.,Splunk,Splunk Inc.,0.001,USD,2021-06-01,US8486371045,161545802,stock_shares,common_share,0.0,0.0
GWW-RM,WW Grainger Ord Shs,WWGrainger,WW Grainger Ord Shs,0.5,USD,2021-09-01,US3848021040,52074363,stock_shares,common_share,0.0,0.0
knms,"Открытое акционерное общество ""Кубанские магистральные сети""","ОАО ""Кубанские магистральные сети""","Public Joint-Stock Company ""Kubanskie magistralnye seti""",50.0,RUB,,RU000A0JP252,17869440,stock_shares,common_share,0.0,0.0
NSC-RM,NORFOLK SOUTHERN CORPOR ORDSHS,NorfolkSth,NORFOLK SOUTHERN CORPOR ORDSHS,1.0,USD,2021-11-01,US6558441084,246972217,stock_shares,common_share,0.0,0.0
UNH-RM,UnitedHealth Group Inc,UnitedHlth,UnitedHealth Group Inc,0.01,USD,2021-03-01,US91324P1021,942917366,stock_shares,common_share,0.0,0.0
FMC-RM,FMC Corporation ORD SHS,FMCCorp,FMC Corporation ORD SHS,0.1,USD,2021-11-01,US3024913036,128699387,stock_shares,common_share,0.0,0.0
LSNGP,Россети Ленэнерго ПАО-ап,РСетиЛЭ-п,Rosseti LenEnrg (pref),1.0,SUR,2003-07-16,RU0009092134,93264311,stock_shares,preferred_share,0.0,0.0
SHW-RM,Sherwin Williams Ord Shs,SherwinWil,Sherwin Williams Ord Shs,0.33333,USD,2021-09-01,US8243481061,263302451,stock_shares,common_share,0.0,0.0
UPS-RM,"United Parcel Service, Inc.",UPS,"United Parcel Service, Inc.",0.01,USD,2021-04-01,US9113121068,728289602,stock_shares,common_share,0.0,0.0
PPG-RM,PPG Industries Ord Shs,PPGIndustr,PPG Industries Ord Shs,1.66667,USD,2021-09-01,US6935061076,237356580,stock_shares,common_share,0.0,0.0
TXT-RM,Textron Inc.,Textron,Textron Inc.,0.125,USD,2021-08-02,US8832031012,224137963,stock_shares,common_share,0.0,0.0
TAT-ME,TransAtlantic Petroleum FR SHS,TAT-ао,TransAtlantic Petroleum FR SHS,0.1,USD,2014-04-21,BMG899821133,,stock_shares,common_share,0.0,0.0
VJGZ,ННК-Варьеганнефтегаз ПАО ао,Варьеган,Var'eganneftegaz ao,0.1,SUR,2011-12-14,RU0009046460,18091110,stock_shares,common_share,0.0,0.0
MRSB,Мордовск.энергсбыт.комп.ПАО ао,МордЭнСб,Mordovskaya EnergoSbyt Comp.,0.0136,SUR,2005-09-01,RU000A0D9AJ7,1345037710,stock_shares,common_share,0.0,0.0
ALK-RM,ALASKA AIR GROUP INC ORD SHS,Alaska Air,ALASKA AIR GROUP INC ORD SHS,0.01,USD,2021-11-01,US0116591092,125232721,stock_shares,common_share,0.0,0.0
NFLX-RM,"Netflix, Inc.",Netflix,"Netflix, Inc.",0.001,USD,2018-05-21,US64110L1061,442595888,stock_shares,common_share,0.0,0.0
DOV-RM,Dover Ord Shs,DoverCorp,Dover Ord Shs,1.0,USD,2021-09-01,US2600031080,143960933,stock_shares,common_share,0.0,0.0
brsz,"Акционерное общество ""Березниковский содовый завод""","АО ""БСЗ""","Joint-Stock Company ""Bereznikovskij sodovyj zavod""",200.0,RUB,,RU000A0JQTK0,748441,stock_shares,common_share,0.0,0.0
DAL-RM,"Delta Air Lines, Inc. ORD SHS",Delta Air,"Delta Air Lines, Inc. ORD SHS",1.0E-4,USD,2021-10-01,US2473617023,640013818,stock_shares,common_share,0.0,0.0
TRNFP,Транснефть ПАО акц.пр.,Транснф ап,Transneft (pref),1.0,SUR,2008-01-14,RU0009091573,1554875,stock_shares,preferred_share,0.0,0.0
LNC-RM,Lincoln National Corporation,Lincoln,Lincoln National Corporation,,USD,2021-08-02,US5341871094,187923317,stock_shares,common_share,0.0,0.0
LUV-RM,Southwest Airlines Co.,Southwest,Southwest Airlines Co.,1.0,USD,2021-05-04,US8447411088,591644557,stock_shares,common_share,0.0,0.0
AQUA,Русская Аквакультура ПАО ао,РусАква ао,Russkaya Akvakul'tura,100.0,SUR,2010-04-16,RU000A0JQTS3,87876649,stock_shares,common_share,0.0,0.0
NWL-RM,Newell Brands Inc. ORD SHS,NewellBrnd,Newell Brands Inc. ORD SHS,1.0,USD,2021-10-01,US6512291062,425400000,stock_shares,common_share,0.0,0.0
WISH-RM,ContextLogic Inc.,ContextLog,ContextLogic Inc.,1.0E-4,USD,2021-08-02,US21077C1071,558000000,stock_shares,common_share,0.0,0.0
NVR-RM,NVR Ord Shs,NVR,NVR Ord Shs,0.01,USD,2021-09-01,US62944T1051,3563782,stock_shares,common_share,0.0,0.0
FIS-RM,"Fidelity NI Svcs, Inc. ORD SHS",FidelityNI,"Fidelity NI Svcs, Inc. ORD SHS",0.01,USD,2021-10-01,US31620M1062,617690708,stock_shares,common_share,0.0,0.0
CTSH-RM,Cognizant Technolog ORDSH CL A,CognizTS A,Cognizant Technolog ORDSH CL A,0.01,USD,2021-10-01,US1924461023,525597200,stock_shares,common_share,0.0,0.0
MCK-RM,McKesson CorporationORD SHS,McKesson,McKesson CorporationORD SHS,0.01,USD,2021-11-01,US58155Q1031,154674571,stock_shares,common_share,0.0,0.0
mvzm,"Акционерное общество ""Московский вертолетный завод им. М.Л. Миля""","АО ""МВЗ им. М.Л. Миля""","Joint Stock Company ""Mil Moscow Helicopter Plant""",25.0,RUB,,RU0006758992,3504046,stock_shares,common_share,0.0,0.0
GS-RM,"The Goldman Sachs Group, Inc.",GoldmanSac,"The Goldman Sachs Group, Inc.",0.01,USD,2021-06-01,US38141G1040,337097488,stock_shares,common_share,0.0,0.0
AIG-RM,American International ORD SHS,AmericInt,American International ORD SHS,2.5,USD,2021-10-01,US0268747849,855202437,stock_shares,common_share,0.0,0.0
J-RM,Jacobs Engineering Group OrdSh,JacobsEngG,Jacobs Engineering Group OrdSh,1.0,USD,2021-09-01,US4698141078,130314412,stock_shares,common_share,0.0,0.0
RBCM,РБК ПАО ао,РБК ао,RBK ao,6.4E-4,SUR,2011-01-19,RU000A0JR6A6,365631010,stock_shares,common_share,0.0,0.0
HES-RM,Hess Corporation ORD SHS,HessCorp,Hess Corporation ORD SHS,1.0,USD,2021-10-01,US42809H1077,309672952,stock_shares,common_share,0.0,0.0
CTVA-RM,"Corteva, Inc. ORD SHS",CortevaInc,"Corteva, Inc. ORD SHS",0.01,USD,2021-10-01,US22052L1044,734185000,stock_shares,common_share,0.0,0.0
EW-RM,Edwards Lifesciences Co Ordshs,EdwardsLif,Edwards Lifesciences Co Ordshs,1.0,USD,2021-10-01,US28176E1082,623327843,stock_shares,common_share,0.0,0.0
AES-RM,The AES Corporation ORD SHS,AES Corp,The AES Corporation ORD SHS,0.01,USD,2021-10-01,US00130H1059,666359739,stock_shares,common_share,0.0,0.0
klog,"Акционерное общество ""Газпром газораспределение Калуга""","АО ""Газпром газораспределение Калуга""","Joint Stock Company ""Gazprom Gazoraspredelenie Kaluga""",1.0,RUB,,RU0007661856,29887,stock_shares,common_share,0.0,0.0
EL-RM,Estee Lauder Co Inc ORDSH CL A,EsteeLau А,Estee Lauder Co Inc ORDSH CL A,0.01,USD,2021-11-01,US5184391044,233045213,stock_shares,common_share,0.0,0.0
LNZLP,"""Лензолото"" ПАО ап",Лензол. ап,Lenzoloto pref.,1.0,SUR,2009-06-18,RU000A0JP1P7,347700,stock_shares,preferred_share,0.0,0.0
orog,"Открытое акционерное общество ""Оренбургоблгаз""","ОАО ""Оренбургоблгаз""","Public Joint-Stock Company ""Orenburgoblgaz""",1.0,RUB,,RU0006935822,76795,stock_shares,common_share,0.0,0.0
FDX-RM,FedEx Corporation,FedEx,FedEx Corporation,0.1,USD,2020-11-02,US31428X1063,265650056,stock_shares,common_share,0.0,0.0
LIFE,Фармсинтез ПАО ао,iФармсинтз,Farmsintez ao,5.0,SUR,2010-11-24,RU000A0JR514,301010754,stock_shares,common_share,0.0,0.0
fenz,"Открытое акционерное общество ""Фирма Энергозащита""","ОАО ""Фирма Энергозащита""",Energozashita P.L.C,0.5,RUB,,RU000A0JNT84,1755571,stock_shares,common_share,0.0,0.0
EA-RM,Electronic Arts Inc.,EA Inc.,Electronic Arts Inc.,0.01,USD,2020-11-02,US2855121099,284581807,stock_shares,common_share,0.0,0.0
GAZAP,ГАЗ ПАО ап,ГАЗ ап,Gaz (pref),1.0,SUR,2018-03-30,RU000A0ZYHF5,1453500,stock_shares,preferred_share,0.0,0.0
TASBP,"ап""Тамбов.энергсбыт.комп.""ПАО",ТамбЭнСб-п,Tambov EnergoSbyt Comp. (pref),0.02,SUR,2005-08-08,RU000A0D8NH6,217961420,stock_shares,preferred_share,0.0,0.0
zlad,"Публичное акционерное общество ""Завод ""Ладога""","ПАО ""Завод ""Ладога""","Public Joint-Stock Company ""Zavod ""Ladoga""",1.0,RUB,,RU000A0JQ3A4,968541,stock_shares,common_share,0.0,0.0
CERN-RM,Cerner Corporation ORD SHS,CernerCorp,Cerner Corporation ORD SHS,0.01,USD,2021-10-01,US1567821046,295585810,stock_shares,common_share,0.0,0.0
NUE-RM,Nucor Corporation,Nucor,Nucor Corporation,0.4,USD,2021-07-01,US6703461052,293694534,stock_shares,common_share,0.0,0.0
KHC-RM,The Kraft Heinz Company,KraftHeinz,The Kraft Heinz Company,0.01,USD,2020-12-01,US5007541064,1223387136,stock_shares,common_share,0.0,0.0
MCHP-RM,Microchip Technology Inc ORDSH,Microchip,Microchip Technology Inc ORDSH,0.001,USD,2021-11-01,US5950171042,548080342,stock_shares,common_share,0.0,0.0
BSX-RM,Boston Scientific Corporation,BostonSci,Boston Scientific Corporation,0.01,USD,2021-04-01,US1011371077,1423852648,stock_shares,common_share,0.0,0.0
KMI-RM,Kinder Morgan Ord Shs Class P,KinderM P,Kinder Morgan Ord Shs Class P,0.01,USD,2021-09-01,US49456B1017,2266520797,stock_shares,common_share,0.0,0.0
HOLN-ME,Holcim Ltd. FR SHS,HOLN-ао,Holcim Ltd. FR SHS,2.0,CHF,2014-04-21,CH0012214059,,stock_shares,common_share,0.0,0.0
szuc,"Публичное акционерное общество ""Северо-Западная энергетическая управляющая компания""","ПАО ""СЗЭУК""","PUBLIC JOINT STOCK COMPANY ""NORTH-WEST ENERGY MANAGING COMPANY""",0.17,RUB,,RU000A0H1LH1,766035008,stock_shares,common_share,0.0,0.0
AVAG,Авангард-Агро АО ао,АванАгр-ао,Avangard-Agro ao,1000.0,SUR,2017-12-06,RU000A0JWMY4,,stock_shares,common_share,0.0,0.0
KUBE,"""Россети Кубань"" ПАО",РСетКубань,Rosseti Kuban,100.0,SUR,2003-09-30,RU0009046767,334657837,stock_shares,common_share,0.0,0.0
POGR,Petropavlovsk PLC,Petropavl,Petropavlovsk PLC,0.01,GBP,2020-06-25,GB0031544546,3957270254,stock_shares,common_share,0.0,0.0
YKEN,"АК ""Якутскэнерго"" (ПАО) ао",Якутскэнрг,YakutskEnergo,2.22,SUR,2004-12-02,RU0009257075,7963562986,stock_shares,common_share,0.0,0.0
EOG-RM,"EOG Resources, Inc. ORD SHS",EOG Res,"EOG Resources, Inc. ORD SHS",0.01,USD,2021-10-01,US26875P1012,583860156,stock_shares,common_share,0.0,0.0
TSN-RM,"Tyson Foods, Inc.",TysonFoods,"Tyson Foods, Inc.",0.1,USD,2021-05-04,US9024941034,294815725,stock_shares,common_share,0.0,0.0
JNPR-RM,Juniper Networks ORD SHS,JuniperNet,Juniper Networks ORD SHS,1.0E-5,USD,2021-10-01,US48203R1041,325151821,stock_shares,common_share,0.0,0.0
PXD-RM,Pioneer Natural Resources ODSH,PioneerNat,Pioneer Natural Resources ODSH,0.01,USD,2021-10-01,US7237871071,243959045,stock_shares,common_share,0.0,0.0
EBAY-RM,eBay Inc.,eBay,eBay Inc.,0.001,USD,2021-03-01,US2786421030,650055805,stock_shares,common_share,0.0,0.0
JNOSP,Славнефть-ЯНОС (ПАО) ап,Слав-ЯНОСп,Slavneft-JANOS (pref),1.0,SUR,2010-07-22,RU0009101927,310884574,stock_shares,preferred_share,0.0,0.0
PYPL-RM,"PayPal Holdings, Inc.",PayPal,"PayPal Holdings, Inc.",1.0E-4,USD,2020-11-02,US70450Y1038,1175032150,stock_shares,common_share,0.0,0.0
MGM-RM,MGM Resorts International,MGMResorts,MGM Resorts International,0.01,USD,2021-07-01,US5529531015,481880377,stock_shares,common_share,0.0,0.0
YRSBP,ТНС энерго Ярославль ПАО ап,ТНСэнЯр-п,TNS energo Yaroslavl' (pref),1.0,SUR,2005-08-29,RU000A0D88B3,4507320,stock_shares,preferred_share,0.0,0.0
OGN-RM,Organon and Co.,Organon,Organon and Co.,0.01,USD,2021-07-01,US68622V1061,253545051,stock_shares,common_share,0.0,0.0
UAL-RM,"United Airlines Holdings, Inc.",United Air,"United Airlines Holdings, Inc.",0.01,USD,2021-03-01,US9100471096,323612861,stock_shares,common_share,0.0,0.0
IFF-RM,Inter Flav&Frag Inc ORD SHS,Flav&Frag,Inter Flav&Frag Inc ORD SHS,0.125,USD,2021-10-01,US4595061015,249064711,stock_shares,common_share,0.0,0.0
KAZT,Куйбышевазот ПАО ао,Куйбазот,Kuib.Azot ao,1.0,SUR,2011-12-14,RU000A0B9BV2,234147999,stock_shares,common_share,0.0,0.0
MNST-RM,Monster Beverage Corporation,Monster,Monster Beverage Corporation,0.005,USD,2021-05-04,US61174X1090,528885811,stock_shares,common_share,0.0,0.0
REGI-RM,Renewable Energy Ord Shs,RenewEnerg,Renewable Energy Ord Shs,1.0E-4,USD,2021-09-01,US75972A3014,50235068,stock_shares,common_share,0.0,0.0
TMUS-RM,"T-Mobile US, Inc.",T-Mobile,"T-Mobile US, Inc.",1.0E-5,USD,2021-03-01,US8725901040,1247966318,stock_shares,common_share,0.0,0.0
UTAR,"Авиакомания ""ЮТэйр"" (ПАО) ао",ЮТэйр ао,UTAir Aviacompany,1.0,SUR,2005-01-11,RU0007661385,3702208000,stock_shares,common_share,0.0,0.0
vlog,"Акционерное общество ""Газпром газораспределение Владимир""","АО ""Газпром газораспределение Владимир""","Joint-Stock Company ""Gazprom Gazoraspredelenie Vladimir""",1.0,RUB,,RU0007964813,45043,stock_shares,common_share,0.0,0.0
AVAN,"АКБ ""АВАНГАРД"" ПАО ао",Авангрд-ао,"AKB ""AVANGARD""",10.0,SUR,2012-07-09,RU000A0DM7B3,80700000,stock_shares,common_share,0.0,0.0
semp,"Открытое акционерное общество ""Северное морское пароходство""","ОАО ""СМП""","Joint Stock Company ""Northern Shipping Company""",1.0,RUB,,RU0007665014,718390,stock_shares,common_share,0.0,0.0
DVN-RM,Devon Energy Ord Shs,Devon,Devon Energy Ord Shs,0.1,USD,2021-09-01,US25179M1036,677000000,stock_shares,common_share,0.0,0.0
SPBE,СПБ Биржа ао,СПБ Биржа,SPB Exchange,3.75,SUR,2021-11-19,RU000A0JQ9P9,114086160,stock_shares,common_share,0.0,0.0
VRSBP,ТНС энерго Воронеж ПАО ап,ТНСэнВор-п,TNS energo Voroneg ap,0.4,SUR,2005-10-14,RU000A0DPG75,18716678,stock_shares,preferred_share,0.0,0.0
stkg,"Акционерное общество ""Газпром газораспределение Ставрополь""","АО ""Газпром газораспределение Ставрополь""","Joint-Stock Company ""Gazprom Gazoraspredelenie Stavropol""",5.0,RUB,,RU000A0JPHH3,111389,stock_shares,common_share,0.0,0.0
VGSBP,"""Волгоград.энергосбыткомп"" ПАО",ВолгЭнСб-п,Volgograd Energo Sbyt (pref),0.12,SUR,2005-09-16,RU000A0D8L57,80499134,stock_shares,preferred_share,0.0,0.0
KLSB,"ао""Калужская сбыт.комп.""ПАО",КалужскСК,Kalugsk. Sbyt. Company ao,0.2,SUR,2005-08-26,RU000A0DKZK3,91487347,stock_shares,common_share,0.0,0.0
JNJ-RM,Johnson & Johnson,J&J,Johnson & Johnson,1.0,USD,2020-12-01,US4781601046,2632482092,stock_shares,common_share,0.0,0.0
MSFT-RM,Microsoft Corporation,Microsoft,Microsoft Corporation,1.0E-5,USD,2018-05-21,US5949181045,7514891248,stock_shares,common_share,0.0,0.0
A-RM,Agilent TechnologiesORD SHS,AgilentTec,Agilent TechnologiesORD SHS,0.01,USD,2021-11-01,US00846U1016,302722668,stock_shares,common_share,0.0,0.0
EXPD-RM,Expeditors Ord Shs,Expeditors,Expeditors Ord Shs,0.01,USD,2021-09-01,US3021301094,169891158,stock_shares,common_share,0.0,0.0
KGKCP,Курганская генер. комп. ПАО ап,КурганГКап,Kurganskaja Gener.Kompanija ap,7.2,SUR,2012-10-22,RU000A0JP138,14393052,stock_shares,preferred_share,0.0,0.0
yzda,"Открытое акционерное общество ""Ярославский завод дизельной аппаратуры""","ОАО ""ЯЗДА""","Public Joint-Stock Company ""YAroslavskij zavod dizel'noj apparatury""",70.0,RUB,,RU0009848360,12289780,stock_shares,common_share,0.0,0.0
AVGO-RM,Broadcom Inc.,Broadcom,Broadcom Inc.,0.001,USD,2020-11-02,US11135F1012,410260560,stock_shares,common_share,0.0,0.0
SELG,"ПАО ""Селигдар""  ао",Селигдар,Seligdar,1.0,SUR,2011-09-22,RU000A0JPR50,842354730,stock_shares,common_share,0.0,0.0
NSVZ,Наука-Связь ПАО ао,iНаукаСвяз,Nauka-Svyaz ao,1.0,SUR,2011-12-13,RU000A0JQLB6,4701562,stock_shares,common_share,0.0,0.0
FESH,ДВ морское пароходство ПАО ао,ДВМП ао,DVMP ao,1.0,SUR,2008-08-28,RU0008992318,2951250000,stock_shares,common_share,0.0,0.0
TROW-RM,T Rowe Price Group Ord Shs,TRowePrice,T Rowe Price Group Ord Shs,0.2,USD,2021-09-01,US74144T1088,226936886,stock_shares,common_share,0.0,0.0
KEY-RM,Keycorp Ord Shs,KeyCorp,Keycorp Ord Shs,1.0,USD,2021-09-01,US4932671088,956370102,stock_shares,common_share,0.0,0.0
WU-RM,The Western Union Company,WesternUni,The Western Union Company,0.01,USD,2021-07-01,US9598021098,406348202,stock_shares,common_share,0.0,0.0
KAZTP,Куйбышевазот ПАО ап,Куйбазот-п,Kuibishevazot ap,1.0,SUR,2011-12-14,RU000A0B9BW0,3696506,stock_shares,preferred_share,0.0,0.0
L-RM,LOEWS CORPORATION ORDSHS,Loews,LOEWS CORPORATION ORDSHS,0.01,USD,2021-11-01,US5404241086,257273034,stock_shares,common_share,0.0,0.0
iskrp,"Публичное акционерное общество ""Научно–производственное объединение ""Искра""","ПАО НПО ""Искра""",Public–end Joint–Stock Company Research & Production Association ISKRA,1.0,RUB,,RU000A0JNWD6,314353,stock_shares,preferred_share,0.0,0.0
MRNA-RM,"Moderna, Inc.",Moderna,"Moderna, Inc.",1.0E-4,USD,2021-03-01,US60770K1079,403646312,stock_shares,common_share,0.0,0.0
